transaccion_id,fecha_venta,cliente_id,producto_id,estacion_id,cantidad,precio_unitario,importe,canal
39571,2026-02-27 02:13:04,58,8,64,20.21,1.1702,23.65,web
39572,2024-03-01 06:26:57,1342,11,60,1.0,22.0183,22.02,app
39573,2025-01-12 22:12:46,788,6,31,17.64,0.4643,8.19,pos
39574,2024-09-23 19:07:56,1414,9,4,25.46,0.9785,24.91,pos
39575,2024-03-13 11:42:13,1048,5,24,5.3,1.1379,6.03,pos
39576,2024-01-24 13:24:28,1386,9,59,18.02,1.0163,18.31,pos
39577,2025-03-01 08:31:49,180,7,21,53.87,0.5921,31.9,pos
39578,2025-09-18 23:38:09,191,3,17,36.53,1.4791,54.03,pos
39579,2024-03-24 23:02:09,8,11,9,1.0,22.016,22.02,app
39580,2026-01-24 03:38:20,938,5,45,5.66,1.0574,5.98,pos
39581,2026-02-02 02:24:25,506,7,10,53.28,0.5122,27.29,app
39582,2024-10-17 22:06:08,504,12,61,3.0,4.6346,13.9,pos
39583,2024-04-15 14:35:27,790,7,48,34.12,0.5468,18.66,pos
39584,2025-09-01 23:02:37,881,8,23,7.61,1.2938,9.85,web
39585,2025-10-09 23:49:29,43,3,43,43.8,1.5153,66.37,pos
39586,2025-05-31 16:57:51,1223,1,49,65.93,1.5579,102.71,pos
39587,2025-06-30 03:05:40,1126,1,48,40.46,1.4395,58.24,pos
39588,2025-01-19 23:42:57,22,1,5,21.07,1.5605,32.88,pos
39589,2025-11-11 00:19:13,32,12,12,2.0,4.3114,8.62,pos
39590,2025-08-03 06:09:18,271,8,27,28.83,1.2572,36.25,pos
39591,2026-03-17 11:01:36,998,11,47,1.0,22.566,22.57,app
39592,2025-04-06 08:16:58,302,12,11,2.0,4.323,8.65,pos
39593,2024-12-03 13:24:57,985,9,67,6.92,0.9023,6.24,pos
39594,2025-03-24 12:57:33,77,5,34,4.96,1.0391,5.15,pos
39595,2024-07-31 03:45:38,1077,8,47,6.11,1.214,7.42,pos
39596,2025-02-28 06:42:00,215,12,3,1.0,4.191,4.19,pos
39597,2025-03-27 01:58:10,1450,6,65,22.26,0.4248,9.46,web
39598,2024-03-18 15:15:25,1117,5,29,3.41,1.0358,3.53,app
39599,2025-06-03 23:03:22,,12,47,3.0,4.3854,13.16,pos
39600,2025-09-02 11:18:15,3,10,15,1.0,26.768,26.77,pos
39601,2024-04-14 08:23:03,873,12,15,2.0,4.8408,9.68,app
39602,2024-07-31 05:42:26,754,12,60,3.0,4.6355,13.91,pos
39603,2025-03-23 08:14:54,935,9,68,20.99,0.9513,19.97,pos
39604,2024-03-01 10:59:04,502,9,35,23.42,0.917,21.48,pos
39605,2026-01-01 20:03:41,450,9,44,6.56,0.8757,5.74,app
39606,2024-11-07 08:37:24,,3,33,69.39,1.4927,103.58,pos
39607,2025-07-28 13:29:46,1175,4,70,40.27,1.6462,66.29,app
39608,2024-06-23 17:12:30,245,1,23,49.73,1.5333,76.25,pos
39609,2024-08-18 14:28:51,584,11,14,2.0,22.3106,44.62,pos
39610,2026-01-22 16:30:23,47,9,17,8.07,1.0006,8.07,pos
39611,2024-10-25 08:05:31,802,11,34,3.0,22.4729,67.42,pos
39612,2025-05-06 11:57:51,1061,8,18,26.58,1.234,32.8,pos
39613,2024-01-02 02:11:48,1142,4,53,54.49,1.6362,89.16,app
39614,2024-04-17 11:02:17,,9,69,29.33,1.0253,30.07,app
39615,2025-03-15 13:16:10,223,3,25,36.79,1.3947,51.31,pos
39616,2025-01-08 15:45:14,,9,37,26.09,0.9763,25.47,web
39617,2025-07-30 12:00:08,659,7,61,58.95,0.5515,32.51,pos
39618,2024-03-12 18:17:03,579,3,56,57.83,1.4403,83.29,pos
39619,2025-09-13 22:59:22,1356,10,3,1.0,24.6129,24.61,web
39620,2024-02-04 00:53:10,1000,8,70,23.87,1.2195,29.11,pos
39621,2025-05-07 18:09:05,,2,64,65.95,1.6708,110.19,pos
39622,2025-12-15 22:46:02,1321,1,52,62.4,1.4426,90.02,pos
39623,2024-01-14 08:55:53,744,9,35,13.65,0.9038,12.34,pos
39624,2025-03-18 15:52:26,495,3,72,62.94,1.3936,87.71,app
39625,2024-05-21 14:47:54,991,8,24,11.26,1.1241,12.66,pos
39626,2024-02-10 14:40:33,,7,1,22.27,0.5494,12.24,pos
39627,2024-05-01 16:08:01,375,4,46,69.35,1.6405,113.77,pos
39628,2024-09-27 20:17:39,1033,7,29,9.96,0.5187,5.17,pos
39629,2024-04-04 14:22:17,,11,3,2.0,21.978,43.96,web
39630,2024-10-15 07:36:21,1376,1,3,24.92,1.5695,39.11,pos
39631,2025-03-15 21:52:11,652,2,51,20.25,1.5765,31.92,web
39632,2024-01-08 03:33:46,637,1,31,24.1,1.6563,39.92,pos
39633,2024-05-19 08:13:49,1275,6,72,29.11,0.4296,12.51,web
39634,2025-09-24 07:02:03,687,6,27,34.55,0.4734,16.36,web
39635,2024-06-15 16:13:43,9,11,71,3.0,20.6285,61.89,app
39636,2024-09-24 12:34:21,515,12,38,1.0,4.8096,4.81,app
39637,2025-03-29 05:01:26,1333,10,21,2.0,26.1649,52.33,app
39638,2025-01-12 17:32:53,1039,6,14,35.32,0.4486,15.84,app
39639,2024-04-28 10:24:28,,6,29,26.91,0.4201,11.3,web
39640,2024-01-23 13:52:41,276,1,11,21.7,1.4687,31.87,pos
39641,2025-11-29 23:53:30,,4,17,21.93,1.553,34.06,pos
39642,2025-02-05 06:35:20,,9,42,19.25,0.877,16.88,pos
39643,2025-12-21 00:59:02,863,11,22,3.0,21.145,63.44,app
39644,2024-04-12 21:14:32,1063,7,36,16.28,0.529,8.61,pos
39645,2024-04-10 22:38:03,1458,6,49,28.27,0.472,13.34,web
39646,2026-03-25 04:22:16,313,11,15,2.0,21.2508,42.5,pos
39647,2024-05-10 11:05:38,593,2,56,64.09,1.6257,104.19,web
39648,2026-01-07 16:00:21,,1,3,34.86,1.443,50.3,app
39649,2024-02-13 10:32:11,1306,9,70,16.59,0.9762,16.2,pos
39650,2024-11-16 17:25:32,,1,34,28.72,1.534,44.06,app
39651,2024-05-03 00:37:38,1409,4,36,51.65,1.5241,78.72,pos
39652,2026-03-26 07:33:31,499,6,61,17.53,0.4471,7.84,pos
39653,2024-04-29 00:59:47,3,5,52,2.97,1.1652,3.46,pos
39654,2024-02-26 12:16:06,,9,64,12.12,0.9914,12.02,pos
39655,2025-09-12 07:32:37,336,9,13,5.02,1.0161,5.1,web
39656,2025-10-04 05:48:29,1300,1,59,62.22,1.5946,99.22,web
39657,2024-02-04 13:22:29,446,6,24,52.84,0.4438,23.45,pos
39658,2024-12-27 18:20:28,145,2,54,40.54,1.7605,71.37,pos
39659,2025-12-26 16:47:15,449,4,60,25.29,1.6403,41.48,pos
39660,2025-05-12 16:57:43,1012,10,43,2.0,26.1662,52.33,pos
39661,2025-05-21 19:32:21,274,4,30,35.61,1.658,59.04,pos
39662,2024-09-24 07:12:31,10,11,42,2.0,21.527,43.05,pos
39663,2026-01-18 03:11:41,,9,7,12.08,0.9797,11.83,app
39664,2024-02-22 14:48:15,634,2,1,44.68,1.7916,80.05,pos
39665,2024-08-07 01:06:48,991,4,26,66.13,1.7283,114.29,pos
39666,2026-01-13 22:47:51,706,7,13,54.76,0.5372,29.42,pos
39667,2025-07-18 09:05:26,1274,11,13,2.0,23.4873,46.97,pos
39668,2024-09-26 22:08:25,1388,8,45,18.52,1.1594,21.47,pos
39669,2024-03-18 01:13:12,227,12,40,2.0,4.6459,9.29,app
39670,2024-12-30 12:03:24,285,12,19,2.0,4.2493,8.5,pos
39671,2024-04-20 09:30:34,976,4,11,55.61,1.5742,87.54,pos
39672,2024-01-14 16:58:55,,11,58,2.0,20.524,41.05,pos
39673,2025-01-08 00:17:49,1148,4,25,39.94,1.6952,67.71,pos
39674,2025-10-03 02:28:27,655,11,9,3.0,23.4199,70.26,pos
39675,2025-07-26 11:47:19,217,2,46,39.51,1.8127,71.62,pos
39676,2025-10-31 14:07:01,1419,2,62,29.22,1.7893,52.28,pos
39677,2025-09-25 04:45:34,1195,10,25,1.0,26.4648,26.46,pos
39678,2024-01-27 20:28:13,,8,28,8.82,1.198,10.57,app
39679,2025-06-03 07:35:41,1213,1,56,33.67,1.5595,52.51,pos
39680,2024-08-12 16:08:53,,2,10,66.24,1.6273,107.79,pos
39681,2024-07-19 16:51:33,458,12,64,1.0,4.4894,4.49,pos
39682,2024-06-03 01:46:08,,4,48,19.73,1.602,31.61,pos
39683,2024-12-07 01:24:28,,10,67,3.0,23.923,71.77,pos
39684,2025-06-28 13:05:48,1489,11,5,2.0,22.241,44.48,web
39685,2024-07-23 07:59:13,65,10,66,1.0,26.7068,26.71,pos
39686,2025-09-10 16:12:39,300,7,29,49.04,0.5613,27.53,pos
39687,2026-03-12 07:07:13,,6,57,14.71,0.4174,6.14,pos
39688,2025-11-02 14:49:47,751,1,44,42.85,1.5136,64.86,pos
39689,2025-01-13 14:43:56,394,10,24,2.0,25.2668,50.53,pos
39690,2024-10-28 19:16:51,676,8,12,6.49,1.1478,7.45,pos
39691,2024-05-14 16:19:31,1128,2,49,54.31,1.6372,88.92,pos
39692,2025-04-11 12:47:22,100,1,71,17.57,1.4343,25.2,app
39693,2025-11-20 12:49:46,1426,12,31,1.0,4.1506,4.15,pos
39694,2025-09-28 12:58:55,1038,8,72,27.32,1.2223,33.39,pos
39695,2024-11-08 03:07:29,840,4,33,67.94,1.7269,117.33,pos
39696,2024-08-21 20:30:17,1286,4,52,56.32,1.6957,95.5,pos
39697,2024-05-12 22:46:38,1065,9,32,7.25,0.9588,6.95,app
39698,2025-08-30 08:50:17,1373,4,68,21.58,1.6404,35.4,pos
39699,2026-01-18 17:23:03,1167,6,8,54.58,0.4747,25.91,pos
39700,2024-08-31 14:41:18,1385,12,49,1.0,4.7556,4.76,pos
39701,2026-02-19 01:21:41,1482,2,48,43.27,1.6058,69.48,pos
39702,2024-07-30 02:33:12,810,2,68,33.57,1.7398,58.41,pos
39703,2024-02-06 19:01:57,222,2,35,22.88,1.6755,38.34,pos
39704,2024-09-27 07:12:17,811,2,33,20.66,1.8171,37.54,pos
39705,2024-01-13 20:55:14,271,11,61,2.0,21.1702,42.34,app
39706,2024-08-08 17:40:08,83,8,47,22.53,1.228,27.67,app
39707,2025-07-17 03:49:25,1126,12,25,3.0,4.3681,13.1,pos
39708,2024-04-05 10:39:04,219,1,18,48.76,1.6357,79.76,pos
39709,2025-04-25 19:35:44,,5,30,4.5,1.1331,5.1,app
39710,2025-05-04 19:07:56,1051,8,13,12.91,1.2395,16.0,pos
39711,2024-03-07 06:25:21,682,1,64,27.59,1.4727,40.63,pos
39712,2024-07-04 07:08:12,,1,71,66.27,1.655,109.68,web
39713,2025-12-12 05:27:33,476,10,23,3.0,23.5911,70.77,app
39714,2024-03-10 18:37:09,740,11,65,2.0,21.9737,43.95,pos
39715,2025-04-12 19:51:55,253,11,67,3.0,21.2595,63.78,web
39716,2024-11-17 19:59:22,848,9,55,27.46,0.9454,25.96,pos
39717,2025-08-29 20:36:06,,11,60,2.0,21.7115,43.42,pos
39718,2025-03-01 14:36:11,,11,57,3.0,20.5705,61.71,pos
39719,2025-01-06 08:55:46,550,2,14,36.52,1.7683,64.58,pos
39720,2025-05-19 16:29:39,1173,1,61,58.86,1.4614,86.02,app
39721,2024-04-16 15:28:26,241,8,67,17.93,1.165,20.89,pos
39722,2024-11-27 00:00:55,1153,7,72,19.87,0.5868,11.66,pos
39723,2024-07-16 03:41:10,1165,2,39,66.7,1.6828,112.24,pos
39724,2024-04-14 19:09:08,316,8,58,25.2,1.2817,32.3,pos
39725,2024-04-06 13:58:01,,8,10,24.78,1.1308,28.02,pos
39726,2026-02-02 22:47:28,1295,2,51,21.53,1.7825,38.38,pos
39727,2026-02-23 23:57:07,,1,48,49.66,1.6195,80.42,pos
39728,2024-04-19 18:08:08,,10,54,3.0,23.687,71.06,pos
39729,2025-03-26 08:42:28,499,3,48,43.26,1.5692,67.88,pos
39730,2025-11-12 12:16:35,961,1,52,18.2,1.5199,27.66,pos
39731,2025-09-11 16:04:24,1261,4,3,62.35,1.749,109.05,web
39732,2025-02-13 03:37:49,1152,7,38,54.78,0.5571,30.52,pos
39733,2025-07-15 15:27:37,974,6,7,57.4,0.4796,27.53,pos
39734,2025-12-06 20:59:21,235,10,69,3.0,26.1838,78.55,app
39735,2025-09-26 23:07:55,1310,12,44,3.0,4.743,14.23,pos
39736,2025-06-30 10:46:12,1268,2,44,54.75,1.6808,92.02,pos
39737,2025-07-01 22:42:02,1216,11,33,1.0,20.937,20.94,pos
39738,2026-03-15 17:13:57,,12,55,2.0,4.4104,8.82,pos
39739,2025-03-09 20:37:28,352,3,51,28.53,1.4834,42.32,pos
39740,2024-03-13 05:54:51,417,5,9,7.53,1.0371,7.81,app
39741,2024-06-29 22:41:37,,12,16,2.0,4.4647,8.93,pos
39742,2026-01-31 03:21:14,1431,4,2,39.0,1.6976,66.21,web
39743,2024-10-14 16:59:01,1221,6,2,16.36,0.4723,7.73,pos
39744,2026-03-24 08:34:06,312,9,54,18.0,0.8902,16.02,pos
39745,2024-10-07 04:55:37,568,1,40,32.45,1.4483,47.0,pos
39746,2026-02-18 09:31:08,592,5,53,9.14,1.0579,9.67,app
39747,2024-09-29 00:29:26,754,8,36,24.26,1.2653,30.7,app
39748,2025-09-26 20:26:49,1335,5,40,6.23,1.1334,7.06,pos
39749,2025-01-01 18:57:12,505,7,19,17.4,0.5728,9.97,app
39750,2025-09-29 09:08:19,1025,10,39,2.0,23.5937,47.19,pos
39751,2025-08-14 15:50:28,,12,40,1.0,4.3047,4.3,app
39752,2025-02-25 07:03:44,,10,5,3.0,24.5455,73.64,app
39753,2025-01-14 08:59:30,1271,3,62,21.11,1.4261,30.1,pos
39754,2025-08-03 12:42:32,856,1,53,38.4,1.5983,61.37,pos
39755,2025-07-12 06:06:22,574,8,39,11.04,1.2927,14.27,pos
39756,2025-05-28 12:29:39,115,7,62,26.8,0.523,14.02,pos
39757,2025-11-19 07:32:12,,1,39,50.14,1.4354,71.97,app
39758,2025-06-03 17:42:40,1117,1,22,31.82,1.5157,48.23,pos
39759,2025-05-14 00:53:20,354,4,64,30.59,1.6137,49.36,pos
39760,2024-02-01 02:12:56,643,1,62,64.27,1.5951,102.52,app
39761,2024-05-17 22:50:25,561,5,47,8.8,1.1382,10.02,web
39762,2024-04-26 03:38:35,944,6,63,54.27,0.4837,26.25,pos
39763,2024-01-08 19:30:33,1359,8,25,17.95,1.2174,21.85,pos
39764,2025-06-21 11:19:50,,4,30,21.82,1.5559,33.95,pos
39765,2025-05-23 07:52:57,1165,1,20,28.67,1.5388,44.12,pos
39766,2025-08-18 00:51:56,1047,1,68,20.21,1.4674,29.66,app
39767,2025-08-15 16:53:02,,2,7,66.87,1.5757,105.37,pos
39768,2025-09-12 06:54:09,1160,9,11,21.06,0.8898,18.74,pos
39769,2025-02-04 14:40:52,,10,10,1.0,23.3992,23.4,web
39770,2024-11-04 12:32:38,352,3,11,53.59,1.4908,79.89,pos
39771,2025-01-18 00:36:22,1250,9,22,13.25,0.9981,13.22,pos
39772,2024-06-20 06:16:18,,3,57,49.68,1.3929,69.2,app
39773,2024-09-23 22:35:34,99,1,43,25.32,1.6178,40.96,pos
39774,2025-08-12 12:34:48,51,5,36,5.58,1.1463,6.4,pos
39775,2025-09-06 16:35:35,312,12,14,1.0,4.6377,4.64,pos
39776,2024-07-08 23:37:49,21,9,57,26.36,0.9663,25.47,app
39777,2025-11-27 12:47:34,1210,1,17,48.9,1.5862,77.57,pos
39778,2025-07-10 02:00:10,714,10,47,3.0,26.4626,79.39,app
39779,2024-05-15 13:00:06,124,10,28,1.0,26.2658,26.27,pos
39780,2024-01-12 16:05:47,828,11,36,1.0,21.9302,21.93,pos
39781,2024-03-07 16:34:28,1012,9,34,9.7,0.9441,9.16,pos
39782,2024-11-26 14:47:37,1195,9,8,22.37,0.9296,20.8,pos
39783,2024-06-03 16:14:54,250,9,20,17.87,0.8849,15.81,web
39784,2025-05-22 16:50:54,,11,18,2.0,20.8947,41.79,pos
39785,2025-06-19 20:22:03,344,1,11,43.58,1.5596,67.97,pos
39786,2025-06-11 03:07:20,510,5,27,6.2,1.1106,6.89,pos
39787,2024-10-15 10:25:11,1451,10,1,3.0,25.9724,77.92,pos
39788,2024-08-14 07:48:29,873,12,62,1.0,4.393,4.39,pos
39789,2024-03-12 08:13:06,119,3,71,20.29,1.4574,29.57,web
39790,2024-11-02 10:43:20,1095,7,38,17.65,0.5809,10.25,app
39791,2026-02-01 21:37:28,1237,3,7,59.08,1.4616,86.35,pos
39792,2024-04-11 04:00:24,81,7,12,26.13,0.5098,13.32,app
39793,2025-02-03 14:10:49,38,3,71,58.37,1.3891,81.08,pos
39794,2025-08-25 10:55:38,515,12,31,3.0,4.476,13.43,pos
39795,2024-06-03 00:21:52,737,4,55,69.75,1.687,117.67,pos
39796,2026-01-02 10:37:26,349,7,43,28.75,0.5237,15.06,pos
39797,2024-10-27 03:26:06,839,12,67,2.0,4.3626,8.73,pos
39798,2025-12-17 19:00:36,79,5,36,7.67,1.1492,8.81,app
39799,2024-06-25 20:03:11,283,1,35,29.82,1.6717,49.85,web
39800,2024-12-06 17:48:02,972,1,8,15.55,1.4457,22.48,pos
39801,2025-09-15 01:06:16,80,9,66,17.79,0.9874,17.57,web
39802,2025-02-19 03:08:14,645,11,15,2.0,23.1221,46.24,pos
39803,2024-10-16 09:37:33,1477,6,30,38.67,0.4441,17.17,pos
39804,2025-05-09 19:49:00,1296,3,68,17.83,1.3729,24.48,app
39805,2025-07-16 23:25:22,1296,6,25,43.39,0.4532,19.66,pos
39806,2025-11-27 04:41:35,565,7,13,25.7,0.5525,14.2,pos
39807,2024-10-12 17:00:03,,11,11,1.0,22.6853,22.69,pos
39808,2024-10-15 07:55:01,58,11,55,2.0,22.4604,44.92,app
39809,2025-09-16 13:39:01,480,11,43,1.0,20.8731,20.87,pos
39810,2024-01-07 06:28:10,,7,4,12.09,0.5858,7.08,pos
39811,2024-08-27 03:36:53,,11,59,1.0,22.3284,22.33,pos
39812,2025-11-25 03:39:53,1381,1,29,59.59,1.6202,96.55,pos
39813,2024-10-04 20:33:57,61,1,71,45.35,1.6544,75.03,pos
39814,2024-02-26 09:59:54,460,12,15,2.0,4.2164,8.43,app
39815,2025-08-02 13:39:43,1025,2,34,51.57,1.6665,85.94,app
39816,2025-06-20 15:52:19,717,9,56,12.62,0.8863,11.19,web
39817,2025-03-12 04:20:29,1148,1,33,29.68,1.5423,45.78,pos
39818,2026-03-05 20:21:03,,2,59,27.41,1.5826,43.38,pos
39819,2026-03-22 13:14:41,,2,68,41.94,1.7667,74.1,app
39820,2025-09-14 02:35:24,1287,3,44,42.34,1.4345,60.74,pos
39821,2024-03-16 06:15:23,78,3,20,62.15,1.5165,94.25,pos
39822,2025-04-20 02:43:49,798,9,36,11.78,0.9902,11.66,app
39823,2024-07-11 21:32:35,107,9,33,12.97,0.9867,12.8,pos
39824,2024-03-21 15:14:02,459,9,32,22.46,0.9611,21.59,pos
39825,2024-07-11 04:35:13,867,3,67,62.9,1.5794,99.34,pos
39826,2024-08-29 10:39:23,,9,62,25.74,0.9435,24.29,web
39827,2024-01-29 10:36:00,966,4,62,56.55,1.6193,91.57,pos
39828,2025-10-30 21:19:26,1114,5,50,4.64,1.1592,5.38,pos
39829,2025-11-13 09:14:15,564,10,1,1.0,25.7102,25.71,pos
39830,2024-03-15 20:55:47,105,4,7,53.54,1.5225,81.51,app
39831,2025-10-31 19:46:10,132,12,34,1.0,4.773,4.77,pos
39832,2024-09-12 20:29:22,149,11,35,1.0,21.0089,21.01,pos
39833,2026-01-12 17:45:32,209,11,53,1.0,23.1433,23.14,pos
39834,2024-04-17 01:48:49,1304,10,42,1.0,26.8996,26.9,pos
39835,2025-01-05 09:07:48,1316,4,53,56.08,1.5388,86.3,pos
39836,2025-05-27 14:10:52,346,2,27,25.19,1.7469,44.0,pos
39837,2025-02-11 18:52:01,624,12,70,3.0,4.4707,13.41,web
39838,2025-06-16 08:18:17,1260,9,12,18.23,0.9103,16.59,app
39839,2024-02-02 07:29:56,1272,9,20,18.01,0.962,17.33,pos
39840,2024-10-04 13:28:02,933,6,19,21.16,0.4179,8.84,pos
39841,2024-12-03 11:27:27,1137,10,15,2.0,26.9172,53.83,pos
39842,2025-04-10 05:26:42,299,5,67,7.49,1.0366,7.76,pos
39843,2024-10-10 16:20:49,1143,1,62,16.37,1.5572,25.49,app
39844,2025-06-16 03:33:56,30,9,70,8.64,0.8889,7.68,pos
39845,2024-10-27 01:00:35,,5,67,7.29,1.1183,8.15,pos
39846,2025-12-11 19:52:56,1485,9,55,13.4,0.881,11.81,pos
39847,2024-08-03 07:28:00,1450,7,70,41.57,0.5721,23.78,pos
39848,2025-02-09 00:44:46,464,6,25,36.6,0.4465,16.34,pos
39849,2024-01-07 09:52:39,,8,53,14.28,1.1467,16.37,pos
39850,2025-04-12 05:33:53,836,8,30,16.92,1.1141,18.85,pos
39851,2024-06-08 13:48:16,460,2,37,46.73,1.656,77.38,pos
39852,2025-09-28 00:05:08,,10,62,1.0,26.8113,26.81,pos
39853,2024-01-12 23:01:49,1360,8,51,24.05,1.1271,27.11,pos
39854,2024-11-07 08:00:48,,1,35,20.81,1.4396,29.96,pos
39855,2026-01-19 17:22:01,649,6,60,53.84,0.4472,24.08,pos
39856,2024-12-12 15:23:18,284,4,10,33.76,1.5509,52.36,pos
39857,2025-01-11 06:58:06,,8,12,26.23,1.2126,31.81,app
39858,2026-02-18 09:02:32,1310,10,20,3.0,23.7392,71.22,pos
39859,2024-07-21 16:11:55,636,7,15,33.77,0.5508,18.6,pos
39860,2024-09-09 18:44:03,773,9,36,5.45,0.9413,5.13,pos
39861,2025-09-12 20:22:38,485,4,58,44.44,1.5955,70.9,pos
39862,2024-02-26 22:11:22,,2,67,21.39,1.6444,35.17,pos
39863,2024-03-30 21:23:56,882,5,34,6.77,1.1502,7.79,pos
39864,2024-04-08 12:14:38,1493,9,35,19.65,0.9928,19.51,pos
39865,2025-04-04 22:45:17,860,4,52,34.47,1.6692,57.54,web
39866,2025-04-19 03:48:34,354,12,1,2.0,4.4592,8.92,pos
39867,2024-01-28 05:34:54,,7,38,12.32,0.5329,6.57,pos
39868,2024-11-08 23:04:31,679,9,11,8.02,1.0079,8.08,web
39869,2026-01-10 13:46:22,1038,10,18,3.0,23.7441,71.23,pos
39870,2025-02-03 10:44:12,814,11,19,3.0,20.8442,62.53,pos
39871,2025-12-03 16:53:13,808,9,15,13.74,1.0183,13.99,pos
39872,2025-05-03 04:48:56,120,1,63,40.24,1.5655,63.0,app
39873,2025-01-12 07:16:30,,2,21,59.94,1.66,99.5,pos
39874,2025-09-17 10:21:51,1327,5,30,2.07,1.13,2.34,pos
39875,2024-12-27 17:04:58,385,12,32,2.0,4.4088,8.82,app
39876,2024-12-25 06:25:51,746,3,56,17.54,1.4267,25.02,pos
39877,2024-01-22 22:14:54,,4,30,54.64,1.5364,83.95,pos
39878,2024-07-25 17:39:13,1224,3,70,68.22,1.5739,107.37,pos
39879,2024-08-14 13:15:30,49,8,36,25.96,1.2135,31.5,pos
39880,2026-02-13 21:29:54,554,10,7,3.0,23.5828,70.75,pos
39881,2025-08-19 00:15:35,46,8,40,10.22,1.2801,13.08,pos
39882,2025-09-12 22:59:21,781,9,7,28.38,0.9692,27.51,pos
39883,2024-06-15 16:00:28,713,6,64,11.9,0.4209,5.01,pos
39884,2025-09-12 08:00:14,143,10,7,1.0,24.4515,24.45,pos
39885,2024-01-14 00:36:05,925,5,37,4.0,1.1384,4.55,pos
39886,2025-07-29 06:03:52,145,4,68,39.3,1.6979,66.73,web
39887,2024-02-27 14:15:56,1354,5,20,6.24,1.0379,6.48,web
39888,2024-06-24 03:33:43,,9,63,7.47,0.9204,6.88,pos
39889,2025-05-04 10:04:36,808,8,35,18.5,1.1105,20.54,pos
39890,2025-04-03 04:32:35,632,11,16,1.0,21.6973,21.7,pos
39891,2025-03-22 11:42:40,690,1,9,30.55,1.5358,46.92,pos
39892,2025-05-14 12:03:53,375,2,21,50.6,1.8203,92.11,pos
39893,2024-08-31 08:20:43,748,5,30,4.19,1.0355,4.34,pos
39894,2024-03-27 18:34:10,,1,34,50.4,1.6034,80.81,app
39895,2025-07-04 14:33:45,770,12,46,1.0,4.5082,4.51,pos
39896,2026-02-27 09:05:22,221,5,39,6.1,1.0748,6.56,pos
39897,2024-09-08 01:32:43,212,10,45,1.0,26.317,26.32,pos
39898,2025-08-16 03:08:07,901,6,67,20.63,0.4313,8.9,app
39899,2024-02-21 03:47:50,710,6,69,32.83,0.4293,14.09,pos
39900,2024-12-07 21:25:03,1023,5,22,7.92,1.0176,8.06,pos
39901,2024-01-23 18:58:59,1347,7,54,22.09,0.529,11.69,app
39902,2025-01-09 16:51:56,1453,6,29,54.59,0.4336,23.67,pos
39903,2026-01-07 14:50:06,75,4,11,41.54,1.5404,63.99,pos
39904,2026-03-13 16:11:37,306,3,71,69.98,1.4823,103.73,pos
39905,2024-06-14 07:36:29,1225,12,53,1.0,4.4142,4.41,pos
39906,2024-02-07 08:53:34,1143,4,5,68.76,1.5433,106.12,app
39907,2025-09-13 00:51:56,117,3,1,58.47,1.5666,91.6,pos
39908,2026-02-16 04:54:59,842,8,54,15.9,1.1207,17.82,pos
39909,2024-10-31 08:19:35,1077,5,8,5.12,1.0749,5.5,pos
39910,2024-08-24 01:05:25,622,7,5,59.36,0.5484,32.55,pos
39911,2025-01-31 18:18:14,398,4,63,55.41,1.7126,94.9,pos
39912,2025-11-25 20:30:32,1094,11,38,2.0,22.301,44.6,pos
39913,2025-12-28 19:38:00,673,1,38,54.79,1.5797,86.55,pos
39914,2024-05-26 22:06:10,664,10,60,2.0,26.6819,53.36,pos
39915,2024-09-20 16:03:32,1379,3,7,31.87,1.4265,45.46,pos
39916,2025-04-09 19:49:35,605,4,40,69.36,1.6365,113.51,pos
39917,2026-03-31 15:22:10,1171,10,43,3.0,24.2022,72.61,pos
39918,2025-12-22 05:05:05,226,2,33,69.67,1.5924,110.94,pos
39919,2025-03-29 05:13:04,1453,5,69,2.9,1.0565,3.06,web
39920,2025-01-20 08:56:33,1453,12,40,2.0,4.413,8.83,pos
39921,2025-01-09 04:38:43,156,6,67,55.87,0.4572,25.54,app
39922,2025-09-27 12:50:46,843,9,43,20.61,0.9894,20.39,pos
39923,2025-11-15 02:14:17,1334,6,42,46.31,0.4576,21.19,app
39924,2025-07-12 11:49:38,77,8,57,15.05,1.2248,18.43,app
39925,2024-03-06 21:22:06,475,12,24,3.0,4.4078,13.22,pos
39926,2025-04-04 07:35:00,1152,7,20,19.6,0.5737,11.24,pos
39927,2025-04-20 16:43:50,332,12,2,3.0,4.8083,14.42,pos
39928,2024-01-10 15:19:12,1131,9,42,9.8,0.9504,9.31,app
39929,2024-12-27 12:27:32,,2,65,39.09,1.6952,66.27,pos
39930,2024-09-29 15:50:39,400,8,67,19.94,1.1647,23.22,web
39931,2024-10-30 12:57:52,1302,11,7,3.0,22.7723,68.32,pos
39932,2025-10-16 15:14:26,,10,17,1.0,25.4654,25.47,pos
39933,2026-02-25 08:17:06,,2,63,20.96,1.5948,33.43,pos
39934,2025-08-14 11:45:44,1072,11,20,1.0,22.4356,22.44,pos
39935,2025-05-12 07:44:04,148,4,63,55.82,1.7236,96.21,pos
39936,2024-12-04 19:30:08,1342,8,24,12.93,1.1684,15.11,pos
39937,2026-03-14 06:47:49,1321,3,65,18.46,1.5799,29.16,app
39938,2024-09-15 13:56:37,1114,8,29,29.76,1.1508,34.25,web
39939,2025-07-09 20:46:45,1059,2,54,68.64,1.5822,108.6,pos
